LiftID,Lake,Agency,Location,Latitude,Longitude,STATD,Model_unit,Grid,Year,Month,Day,SurveyType,SurveyType2,SurveyDescription,Gear,Nights,NetLength(km),Depth1(m),Depth2(m),AvgDepth(m),SurfaceTemp(C),BottomTemp(C),NetMaterial,MinMesh(mm),MaxMesh(mm),Comments
MIDNR_1987-27,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,24,,,,,0,0.0103632,,,,0,0,,,,
MIDNR_1987-28,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,24,,,,,0,0.0082296,,,,0,0,,,0.75,
MIDNR_1987-29,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,24,,,,,0,0.0085344,,,,0,0,,25.4,25.4,
MIDNR_1987-3,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1987,4,9,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1987-30,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,24,,,,,0,0.0009144,,,,0,0,,25.4,25.4,
MIDNR_1987-31,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,24,,,,,0,0.0012192,,,,0,0,,25.4,25.4,
MIDNR_1987-32,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,24,,,,,0,0.001524,,,,0,0,,,,
MIDNR_1987-33,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,29,BTL,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1987-34,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,29,BTL,,,,0,0,,,,0,0,,25.4,25.4,
MIDNR_1987-35,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,29,BTL,,,,0,0.0006096,,,,0,0,,25.4,25.4,
MIDNR_1987-36,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,30,BTL,,,,0,0.0112776,,,,0,0,,25.4,25.4,
MIDNR_1987-37,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,25,,,,,0,0.0097536,,,,0,0,,25.4,25.4,
MIDNR_1987-38,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,9,25,BTL,,,,0,0.0100584,,,,0,0,,25.4,25.4,
MIDNR_1987-39,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,12,,,,,0,0.012192,,,,0,0,,25.4,25.4,
MIDNR_1987-4,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1987,4,13,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1987-40,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,12,,,,,0,0.0018288,,,,0,0,,25.4,25.4,
MIDNR_1987-41,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,12,,,,,0,0.0021336,,,,0,0,,25.4,25.4,
MIDNR_1987-42,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,12,,,,,0,0.0024384,,,,0,0,,25.4,25.4,
MIDNR_1987-43,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,15,,,,,0,0.0124968,,,,0,0,,25.4,25.4,
MIDNR_1987-44,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,15,,,,,0,0.0128016,,,,0,0,,25.4,25.4,
MIDNR_1987-45,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,15,,,,,0,0.0131064,,,,0,0,,25.4,25.4,
MIDNR_1987-46,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,15,,,,,0,0.0134112,,,,0,0,,25.4,25.4,
MIDNR_1987-47,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,15,,,,,0,0.013716,,,,0,0,,25.4,25.4,
MIDNR_1987-48,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,15,,,,,0,0.0140208,,,,0,0,,25.4,25.4,
MIDNR_1987-49,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,15,,,,,0,0.0143256,,,,0,0,,25.4,25.4,
MIDNR_1987-5,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1987,4,14,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1987-50,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,21,,,,,0,0.0146304,,,,0,0,,25.4,25.4,
MIDNR_1987-5007,MICHIGAN,MIDNR,,,,,,,1987,2,3,,,,,,0.0051816,22.85999927,,,0,0,,4.5,,
MIDNR_1987-5008,MICHIGAN,MIDNR,,,,,,,1987,2,11,,,,,,0.0048768,21.9455993,22.85999927,,0,0,,4.5,,
MIDNR_1987-5009,MICHIGAN,MIDNR,,,,,,,1987,2,13,,,,,,0.004572,18.28799942,18.28799942,,0,0,,4.5,,
MIDNR_1987-5010,MICHIGAN,MIDNR,,,,,,,1987,2,17,,,,,,0.0054864,22.85999927,,,0,0,,4.5,,
MIDNR_1987-5011,MICHIGAN,MIDNR,,,,,,,1987,2,26,,,,,,0.006096,28.95599907,28.95599907,,0,0,,4.5,,
MIDNR_1987-5012,MICHIGAN,MIDNR,,,,,,,1987,3,17,,,,,,0.026212799,,,,0,0,,4.5,,
MIDNR_1987-5013,MICHIGAN,MIDNR,,,,MM-4,NORTH,,1987,5,15,,,,,,0.025907999,,,,0,0,,,,
MIDNR_1987-5014,MICHIGAN,MIDNR,,,,MM-4,NORTH,,1987,5,15,,,,,,0.0033528,14.93519952,14.93519952,,0,0,,4.5,,
MIDNR_1987-5015,MICHIGAN,MIDNR,,,,MM-4,NORTH,,1987,5,21,,,,,,0.026517599,,,,0,0,,,,
MIDNR_1987-5016,MICHIGAN,MIDNR,,,,,,,1987,6,4,,,,,,0.0057912,24.38399922,24.38399922,,0,0,,4.5,,
MIDNR_1987-5017,MICHIGAN,MIDNR,,,,,,,1987,6,2,,,,,,0.0036576,15.23999951,21.33599932,,0,0,,4.5,,
MIDNR_1987-5018,MICHIGAN,MIDNR,,,,,,,1987,6,8,,,,,,0.0039624,15.23999951,22.85999927,,0,0,,4.5,,
MIDNR_1987-5019,MICHIGAN,MIDNR,,,,,,,1987,6,9,,,,,,0.0042672,15.23999951,22.85999927,,0,0,,4.5,,
MIDNR_1987-5024,MICHIGAN,MIDNR,,,,,,,1987,7,13,,,,,,0.365759988,24.38399922,30.47999903,,0,0,,4.75,,
MIDNR_1987-5025,MICHIGAN,MIDNR,,,,,,,1987,7,24,,,,,,0.365759988,24.38399922,30.47999903,,0,0,,4.75,,
MIDNR_1987-5026,MICHIGAN,MIDNR,,,,,,,1987,7,31,,,,,,0.365759988,24.38399922,30.47999903,,0,0,,4.75,,
MIDNR_1987-5027,MICHIGAN,MIDNR,,,,,,,1987,10,7,,,,,,0.026822399,,,,0,0,,4.5,,
MIDNR_1987-5028,MICHIGAN,MIDNR,,,,,,,1987,7,27,,,,,,0.003048,,27.43199912,,0,0,,4.5,,
MIDNR_1987-5032,MICHIGAN,MIDNR,,,,,,,1987,10,22,,,,,,0.027127199,,,,0,0,,4.5,,
MIDNR_1987-5033,MICHIGAN,MIDNR,,,,,,,1987,10,29,,,,,,0.027431999,,,,0,0,,4.5,,
MIDNR_1987-51,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,21,,,,,0,0.01524,,,,0,0,,25.4,25.4,
MIDNR_1987-52,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,21,,,,,0,0.0155448,,,,0,0,,25.4,25.4,
MIDNR_1987-53,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,22,,,,,0,0.015849599,,,,0,0,,25.4,25.4,
MIDNR_1987-54,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,22,,,,,0,0.016154399,,,,0,0,,25.4,25.4,
MIDNR_1987-55,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,22,,,,,0,0.016459199,,,,0,0,,25.4,25.4,
MIDNR_1987-56,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,22,,,,,0,0.016763999,,,,0,0,,25.4,25.4,
MIDNR_1987-57,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,22,,,,,0,0.017068799,,,,0,0,,25.4,25.4,
MIDNR_1987-58,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,22,,,,,0,0.017373599,,,,0,0,,25.4,25.4,
MIDNR_1987-59,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,23,,,,,0,0.017678399,,,,0,0,,25.4,25.4,
MIDNR_1987-6,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1987,4,15,,,,,1,2.19455993,,,,0,0,,,,
MIDNR_1987-60,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,23,,,,,0,0.017983199,,,,0,0,,25.4,25.4,
MIDNR_1987-61,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,26,,,,,0,0.018287999,,,,0,0,,25.4,25.4,
MIDNR_1987-62,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,26,,,,,0,0.018592799,,,,0,0,,25.4,25.4,
MIDNR_1987-63,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,28,,,,,0,0.018897599,,,,0,0,,25.4,25.4,
MIDNR_1987-64,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,28,,,,,0,0.019202399,,,,0,0,,25.4,25.4,
MIDNR_1987-65,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,28,,,,,0,0.019507199,,,,0,0,,25.4,25.4,
MIDNR_1987-66,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,28,,,,,0,0.019811999,,,,0,0,,25.4,25.4,
MIDNR_1987-67,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,28,,,,,0,0.020116799,,,,0,0,,25.4,25.4,
MIDNR_1987-68,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,28,,,,,0,0.0027432,,,,0,0,,25.4,25.4,
MIDNR_1987-69,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,29,,,,,0,0.020421599,,,,0,0,,25.4,25.4,
MIDNR_1987-7,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1987,4,16,,,,,1,2.19455993,,,,0,0,,,,
MIDNR_1987-70,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,29,,,,,0,0.020726399,,,,0,0,,25.4,25.4,
MIDNR_1987-71,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,29,,,,,0,0.021031199,,,,0,0,,25.4,25.4,
MIDNR_1987-72,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,29,,,,,0,0.021335999,,,,0,0,,25.4,25.4,
MIDNR_1987-73,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,10,29,,,,,0,0.021640799,,,,0,0,,25.4,25.4,
MIDNR_1987-74,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,3,,,,,0,0.021945599,,,,0,0,,25.4,25.4,
MIDNR_1987-75,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,3,,,,,0,0.022250399,,,,0,0,,25.4,25.4,
MIDNR_1987-76,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,3,,,,,0,0.022555199,,,,0,0,,25.4,25.4,
MIDNR_1987-77,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,3,,,,,0,0.022859999,,,,0,0,,25.4,25.4,
MIDNR_1987-78,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,3,,,,,0,0.023164799,,,,0,0,,25.4,25.4,
MIDNR_1987-79,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,3,,,,,0,0.023469599,,,,0,0,,25.4,25.4,
MIDNR_1987-8,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1987,4,20,,,,,1,1.463039953,,,,0,0,,25.4,25.4,
MIDNR_1987-80,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,12,,,,,0,0.023774399,,,,0,0,,25.4,25.4,
MIDNR_1987-81,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,12,,,,,0,0.024079199,,,,0,0,,25.4,25.4,
MIDNR_1987-82,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,12,,,,,0,0.024383999,,,,0,0,,25.4,25.4,
MIDNR_1987-83,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,12,,,,,0,0.024688799,,,,0,0,,25.4,25.4,
MIDNR_1987-84,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,12,,,,,0,0.024993599,,,,0,0,,25.4,25.4,
MIDNR_1987-85,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,13,,,,,0,0.025298399,,,,0,0,,25.4,25.4,
MIDNR_1987-86,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1987,11,13,,,,,0,0.025603199,,,,0,0,,25.4,25.4,
MIDNR_1987-9,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1987,4,22,,,,,1,1.463039953,,,,0,0,,25.4,25.4,
MIDNR_1987-9022,MICHIGAN,MIDNR,,,,,,,1987,7,30,,,,,,2.438399922,73.15199766,112.7759964,,0,0,,63.5,65.1002,
MIDNR_1987-9024,MICHIGAN,MIDNR,,,,,,,1987,11,15,,,,,,2.285999927,85.34399727,,,0,0,,2.5,,
MIDNR_1988-1,MICHIGAN,MIDNR,,,,MM-7,SOUTH,,1988,4,4,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-10,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1988,5,2,,,,,1,3.657599883,,,,0,0,,25.4,25.4,
MIDNR_1988-1015,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,5,10,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-11,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1988,5,3,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-12,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1988,5,4,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-13,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1988,5,5,,,,,1,3.657599883,,,,0,0,,25.4,25.4,
MIDNR_1988-14,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,5,9,,,,,1,3.657599883,,,,0,0,,25.4,25.4,
MIDNR_1988-15,MICHIGAN,MIDNR,,,,MM-4,NORTH,,1988,6,6,,,,,1,3.657599883,,,,0,0,,25.4,25.4,
MIDNR_1988-16,MICHIGAN,MIDNR,,,,MM-4,NORTH,,1988,6,7,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-17,MICHIGAN,MIDNR,,,,MM-4,NORTH,,1988,6,8,,,,,1,3.657599883,,,,0,0,,25.4,25.4,
MIDNR_1988-19,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,7,25,,,,,1,1.097279965,,,,0,0,,114.3,114.3,
MIDNR_1988-2,MICHIGAN,MIDNR,,,,MM-7,SOUTH,,1988,4,5,,,,,2,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-20,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1988,7,27,,,,,1,1.097279965,,,,0,0,,114.3,114.3,
MIDNR_1988-21,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,9,,,,,1,,,,,0,0,,114.3,114.3,
MIDNR_1988-22,MICHIGAN,MIDNR,,,,MM-4,NORTH,,1988,8,11,,,,,-89,1.097279965,,,,0,0,,114.3,114.3,
MIDNR_1988-23,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,15,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-24,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,15,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-25,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,15,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-26,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,15,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-27,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,15,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-28,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,15,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-29,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,17,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-3,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,4,11,,,,,1,2.926079906,,,,0,0,,25.4,25.4,
MIDNR_1988-30,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,17,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-31,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,17,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-32,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,17,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-33,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,17,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-34,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,17,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-35,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,17,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-36,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,18,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-37,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,18,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-38,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,18,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-39,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,18,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-4,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,4,12,,,,,1,2.926079906,,,,0,0,,25.4,25.4,
MIDNR_1988-40,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,18,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-41,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,18,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-42,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-43,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-44,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-45,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-46,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-47,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-48,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,22,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-49,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,22,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-5,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,4,13,,,,,1,1.463039953,,,,0,0,,25.4,25.4,
MIDNR_1988-50,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,22,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-51,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,22,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-52,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,23,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-53,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,24,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-54,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,24,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-55,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,24,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-56,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,25,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-57,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,25,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-58,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,29,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-59,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,29,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-6,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,4,13,,,,,2,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-60,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,29,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-61,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,29,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-62,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,29,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-63,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,29,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-64,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,30,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-65,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,30,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-66,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,30,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-67,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,8,30,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-68,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,9,9,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-69,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,9,9,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-7,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,4,20,,,,,1,3.657599883,,,,0,0,,25.4,25.4,
MIDNR_1988-70,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,9,9,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-71,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,6,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-72,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,7,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-73,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,7,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-74,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,7,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-75,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,7,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-76,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,7,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-77,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,7,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-78,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,7,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-79,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-8,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,4,26,,,,,1,3.657599883,,,,0,0,,25.4,25.4,
MIDNR_1988-80,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-81,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-82,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,19,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-83,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,20,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-84,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,20,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-85,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,11,2,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-86,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,11,2,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-87,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,11,2,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-88,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,11,2,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-89,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,11,2,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-9,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,4,27,,,,,1,2.19455993,,,,0,0,,25.4,25.4,
MIDNR_1988-90,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,11,2,,,,,0,,,,,0,0,,25.4,25.4,
MIDNR_1988-9001,MICHIGAN,MIDNR,,,,,,,1988,5,11,,,,,,3.657599883,73.15199766,128.0159959,,0,0,,0,,
MIDNR_1988-9002,MICHIGAN,MIDNR,,,,,,,1988,5,12,,,,,,3.047999903,73.15199766,91.43999707,,0,0,,0,,
MIDNR_1988-9003,MICHIGAN,MIDNR,,,,,,,1988,5,4,,,,,,,73.15199766,109.7279965,,0,0,,63.5,65.024,
MIDNR_1988-9004,MICHIGAN,MIDNR,,,,MM-6,NORTH,,1988,7,11,,,,,,3.657599883,73.15199766,137.1599956,,0,0,,0,,
MIDNR_1988-9005,MICHIGAN,MIDNR,,,,MM-8,WIIM,,1988,7,14,,,,,,3.047999903,82.29599737,155.447995,,0,0,,0,,
MIDNR_1988-9006,MICHIGAN,MIDNR,,,,MM-8,WIIM,,1988,7,15,,,,,,,,,,0,0,,0,,
MIDNR_1988-9007,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,4,,,,,,5.486399824,91.43999707,128.0159959,,0,0,,0,,
MIDNR_1988-9008,MICHIGAN,MIDNR,,,,,,,1988,10,14,,,,,,2.438399922,78.63839748,109.7279965,,0,0,,63.5,65.024,
MIDNR_1988-9009,MICHIGAN,MIDNR,,,,MM-3,NORTH,,1988,10,19,,,,,,3.047999903,80.46719743,120.7007961,,0,0,,0,,
MIDNR_1989-1,MICHIGAN,MIDNR,,,,MM-7,SOUTH,,1989,4,3,,,,,1,3.657599883,42.67199863,44.50079858,,0,0,,25.4,25.4,
MIDNR_1989-10,MICHIGAN,MIDNR,,,,MM-5,NORTH,,1989,5,16,,,,,1,1.463039953,6.095999805,7.924799746,,0,0,,25.4,25.4,
